repo_url,sha,mi_before_avg,mi_after_avg,mi_diff_avg,cc_before_avg,cc_after_avg,cc_diff_avg,loc_before_avg,loc_after_avg,loc_diff_avg
https://ghp_your_token_here@github.com/8ly-dev/Serv.git,5ae49df6a52e9a250307d1da53376c30755a6c13,56.883519690046036,57.45173116701188,0.568211476965845,39.333333333333336,39.333333333333336,0.0,168.0,173.0,5.0
https://ghp_your_token_here@github.com/8ly-dev/Serv.git,95b76da1e9859e0b99b32686325a72e6d4c84c4d,71.8519454202272,71.7278179798223,-0.12412744040489126,35.5,35.5,0.0,150.44444444444446,158.33333333333334,7.888888888888889
https://ghp_your_token_here@github.com/rossry/luminary.git,34e6444b30e66ade0da1521ff3dcf151d1b90057,100.0,71.9651610895114,-28.034838910488606,0.0,21.64406779661017,21.64406779661017,0.0,168.27118644067798,168.27118644067798
https://ghp_your_token_here@github.com/Red-Hat-AI-Innovation-Team/its_hub.git,5cc14cea5da34ada66583e894d2aabf8a0f730df,49.30266098441579,51.47381145740373,2.1711504729879394,72.0,64.0,-8.0,313.0,296.0,-17.0
https://ghp_your_token_here@github.com/graphistry/pygraphistry.git,554e5585d07f570624d837538eacb5fd985c1dd7,9.42398515919072,9.346572495571797,-0.0774126636189223,246.0,247.0,1.0,844.0,845.0,1.0
https://ghp_your_token_here@github.com/graphistry/pygraphistry.git,4901f9e56ffcf560e61e1832dd5983afbcc21789,64.3200378670423,64.49181508664512,0.17177721960281714,58.05555555555556,58.05555555555556,0.0,297.6111111111111,294.3888888888889,-3.2222222222222223
https://ghp_your_token_here@github.com/tokuhirom/debug-httpd.git,c31993135c5f310f3b9dcd589e1439cc3da6c445,100.0,66.00711524337274,-33.99288475662726,0.0,9.0,9.0,0.0,65.0,65.0
https://ghp_your_token_here@github.com/567-labs/kura.git,b43ff5f766c39a5cc4dd69e17defd945819a80db,72.14724407801576,61.54318285759787,-10.60406122041789,18.714285714285715,29.428571428571427,10.714285714285714,186.85714285714286,279.2857142857143,92.42857142857143
https://ghp_your_token_here@github.com/endersclarity/ai-enhanced-real-estate-crm.git,1889611986a328950ab37c193ec3f7c286bb7c2d,34.252570050654406,32.5581708580166,-1.6943991926378033,149.0,163.0,14.0,1246.3333333333333,1376.0,129.66666666666666
https://ghp_your_token_here@github.com/SecKatie/wyzeapy.git,b02284751f90662a88dfcaf5240dab067eba0ef4,67.09934939941795,66.78098515666632,-0.31836424275162734,27.103448275862068,27.103448275862068,0.0,200.9655172413793,212.93103448275863,11.96551724137931
https://ghp_your_token_here@github.com/compiler-explorer/explain.git,c0386df21a9091554bff469941eae967dac57f1f,100.0,69.29845528445956,-30.70154471554044,0.0,24.571428571428573,24.571428571428573,0.0,165.28571428571428,165.28571428571428
https://ghp_your_token_here@github.com/compiler-explorer/explain.git,e85f64b8143ed8e8f85aa7f6c5a97b63c7f6b706,50.16286910921196,50.16286910921196,0.0,36.0,36.0,0.0,258.0,259.0,1.0
https://ghp_your_token_here@github.com/compiler-explorer/explain.git,6bb824a590711816bfc882541c6ec2002357776e,71.43206864629163,45.208918176453004,-26.223150469838615,25.5,47.75,22.25,162.0,353.25,191.25
https://ghp_your_token_here@github.com/QuantumCephalopod/CCCC.git,008244d55c3ca9a634b6a2ac38ca8c65d319d694,45.04794053051289,45.04794053051289,0.0,20.0,20.0,0.0,80.0,80.0,0.0
https://ghp_your_token_here@github.com/alexanderthclark/FreeRide.git,bf7236818969722654db61d1a00ef7bef2736df0,60.50750790078639,58.45750349043783,-2.0500044103485635,30.0,45.0,15.0,243.0,246.0,3.0
https://ghp_your_token_here@github.com/bozelosp/remod.git,cf92211a243b23a43e14ef4cb69e71dd3c4514f4,52.566264689619366,46.02043964477651,-6.545825044842857,21.0,18.0,-3.0,97.0,77.0,-20.0
https://ghp_your_token_here@github.com/Zetascrub/RecaLLM.git,dd51b327576254b51c00dae7aee2ffe7dc2fb52c,59.98448578950949,58.8847042495186,-1.099781539990893,14.0,17.0,3.0,118.0,129.0,11.0
https://ghp_your_token_here@github.com/jgengo/intra-events-notify.git,9c4a3823300fc5eb136ef8fb4e666e6d0c0ae896,52.228792947535005,61.35880701751397,9.130014069978962,1.0,7.0,6.0,67.0,89.0,22.0
https://ghp_your_token_here@github.com/tpersp/EchoView.git,6bae32116cbafcd3c2b159e63a4a171c783c7f56,10.513611409657104,10.049197358635464,-0.4644140510216399,167.0,168.0,1.0,821.0,838.0,17.0
https://ghp_your_token_here@github.com/christopher-wolff/solver.git,4288cc96729e94f279a6eb24bce8a9e16bc82957,38.031024098643336,29.653351044238477,-8.377673054404859,10.0,19.0,9.0,167.0,256.0,89.0
https://ghp_your_token_here@github.com/solve-coagulate/lispfun.git,911e10d0b4ca4080865d68b5ae1a4e3e04d31683,50.134731784065636,44.07898355726169,-6.055748226803949,28.0,39.0,11.0,150.0,174.0,24.0
https://ghp_your_token_here@github.com/Boondock-Echo/scanner-controller.git,389977cb440e78b296e9394b3e29fa2187831700,69.47675494688491,69.5076170854885,0.030862138603596736,20.142857142857142,20.142857142857142,0.0,144.28571428571428,145.78571428571428,1.5
https://ghp_your_token_here@github.com/LPGAG24/EV_Efficacity_2025.git,2ab6ec737c8b9bfa02527e1413444af2a78405e7,56.4481106241924,56.20108587607578,-0.24702474811662256,40.0,40.0,0.0,263.0,272.0,9.0
https://ghp_your_token_here@github.com/joshuadanpeterson/enhanced-dash-mcp.git,172edd438904d3d8a66ad7ef4fe1740a741684b4,67.58413206219534,71.42538045479901,3.8412483926036742,4.0,4.0,0.0,15.0,11.0,-4.0
https://ghp_your_token_here@github.com/Binaryzero/legendary-rotary-phone.git,3eb5442ed45cf086c92c2e2035ad0fcfac4323af,46.15075982085137,43.33914830205909,-2.8116115187922865,39.5,42.0,2.5,171.0,193.0,22.0
https://ghp_your_token_here@github.com/ravenalaX8/codex-test.git,5bbb614aaded8b236e478d8d35042103be88e75b,81.85633424453339,100.0,18.143665755466614,1.0,1.0,0.0,5.0,11.0,6.0
https://ghp_your_token_here@github.com/langflow-ai/langflow.git,cb5a5f7f6c772be976a2c2d7ba33dda260d3e237,57.96581211071096,57.417650675706746,-0.5481614350042108,35.0,35.0,0.0,164.0,165.0,1.0
https://ghp_your_token_here@github.com/VeraLIMS/Fundalyze.git,7f2d83008e97d19d692bdd3023021f94801c136b,49.03532482999442,59.16786778788487,10.13254295789045,42.0,42.0,0.0,183.0,226.0,43.0
https://ghp_your_token_here@github.com/bvweerd/dynamic_energy_contract_calculator.git,b41c8c1dfb31865608711d48778beb7db23bf7f3,100.0,62.79275798279168,-37.20724201720832,0.0,18.666666666666668,18.666666666666668,0.0,185.0,185.0
https://ghp_your_token_here@github.com/TugrulKaraaslan/finansal-analiz-sistemi.git,edd49226924204a85b9f37c442948b974f5cff2d,61.9210588147491,61.9210588147491,0.0,9.0,9.0,0.0,47.666666666666664,47.666666666666664,0.0
https://ghp_your_token_here@github.com/brookcs3/restore-manager.git,219754b162de3cf09fb53a4189551ca7a3b4fbdf,100.0,70.76828966774117,-29.231710332258828,0.0,3.0,3.0,0.0,29.0,29.0
https://ghp_your_token_here@github.com/iklobato/lightapi.git,ad0e19be4342d853faeb2a730764f197b3becd0c,72.27634942512607,67.47116257673908,-4.805186848386992,22.444444444444443,32.0,9.555555555555555,124.0,179.88888888888889,55.888888888888886
https://ghp_your_token_here@github.com/Hankanman/Area-Occupancy-Detection.git,8af682dce1abe8df7d37249dca9220cf16e68edc,28.68928684744058,28.453453335740797,-0.2358335116997834,128.0,128.5,0.5,831.5,833.0,1.5
https://ghp_your_token_here@github.com/TugrulKaraaslan/finansal-analiz-sistemi.git,932b75b2d966b938e3f1efc125de1a4fee8615fe,36.198473425470986,36.198473425470986,0.0,101.0,101.0,0.0,538.0,538.0,0.0
https://ghp_your_token_here@github.com/The-Africa-Channel/Sentence-Segmentation-Aligner.git,571635fada6753813660b24276462a78b86b1032,40.02767808213618,51.84529176390114,11.81761368176496,51.0,51.0,0.0,363.0,454.0,91.0
https://ghp_your_token_here@github.com/rootfinding/news-please.git,35de31c3c44b17dc9aebcc16442e9736bdb2d69c,100.0,89.44104286286966,-10.558957137130335,4.0,7.0,3.0,38.0,45.0,7.0
https://ghp_your_token_here@github.com/TugrulKaraaslan/finansal-analiz-sistemi.git,03ee5ba973eb042eb2b0098eb404279dfabd3974,40.61892204726127,40.61892204726127,0.0,48.0,48.0,0.0,479.0,479.0,0.0
https://ghp_your_token_here@github.com/yigitdayoglu/email_verifier.git,245f4b06469c6d315fe501f81a52b2796a9e25a3,54.827702505418436,52.7497373329171,-2.0779651725013366,17.0,17.0,0.0,143.0,186.0,43.0
https://ghp_your_token_here@github.com/jacklatrobe/AzureMated.git,50650493216f2860ef97c5726c7a8cf13d71374a,70.34439611998438,69.6364402875226,-0.7079558324617778,21.0,21.0,0.0,110.0,113.0,3.0
https://ghp_your_token_here@github.com/CompleteTech-LLC-AI-Research/graphyte-ai.git,9d9bab568949527ed15acd81b6124a7f5f0c93dd,100.0,100.0,0.0,44.0,44.0,0.0,978.0,975.0,-3.0
https://ghp_your_token_here@github.com/komjaur/anywher.git,050f87992cdd20e4e0df8d99e5be80639acbfdba,67.63910438590023,63.34896617239476,-4.290138213505465,21.0,25.0,4.0,131.0,149.0,18.0
https://ghp_your_token_here@github.com/KristopherKubicki/glimpser.git,d10d0c22e134948fc189c16b8251aa1ecd990128,2.539339967521774,2.5575422432494004,0.01820227572762656,235.0,235.0,0.0,1340.0,1340.0,0.0
https://ghp_your_token_here@github.com/rootfinding/news-please.git,a2f2fd6cfb19d8358a6a7234288ee798b0959860,89.44104286286966,83.9551825602945,-5.485860302575162,7.0,10.0,3.0,45.0,49.0,4.0
https://ghp_your_token_here@github.com/bmander/graphserver.git,15dee211530ca41fda40fb36c4f7406910095c46,40.845165204129344,40.472345085599585,-0.37282011852975216,118.0,117.0,-1.0,420.5,422.5,2.0
https://ghp_your_token_here@github.com/bmander/graphserver.git,82ccfa3247f2a7486b2cf9d9ac27b979bbbd7058,49.39540607420508,57.85923038432416,8.46382431011908,30.0,21.0,-9.0,293.0,184.0,-109.0
https://ghp_your_token_here@github.com/Quillianne/drivers-ddboat-ros2.git,ab01f5b4ff6e61fd25e011d9fe4d77cf23755044,76.23876388352487,74.01450606406566,-2.2242578194592113,9.0,11.0,2.0,103.0,127.0,24.0
https://ghp_your_token_here@github.com/RajkumarSony/Excel-T.git,1887e45dd457a082b91faefed700224dab17b965,55.225236047938346,45.25979282240912,-9.96544322552923,66.0,82.81818181818181,16.818181818181817,301.0,371.72727272727275,70.72727272727273
https://ghp_your_token_here@github.com/FRAQTIV/xtraqtiv.git,06c63cd88cb6a4e7d52219d65da350615fe042f7,79.4573339506946,79.3912553881264,-0.06607856256820988,10.75,10.75,0.0,76.0,77.5,1.5
https://ghp_your_token_here@github.com/bozelosp/remod.git,20cd4b9e7b074cf23e38ed3adf8737e5fa7e886d,44.385441880839096,44.30923322050278,-0.0762086603363219,65.33333333333333,65.33333333333333,0.0,502.8333333333333,512.8333333333334,10.0
https://ghp_your_token_here@github.com/allegium/tg-graph.git,f1e66f50399428de2e0d5d0ebcc6abdc4c4d94c2,84.92839092164624,77.58246766288033,-7.345923258765904,2.5,4.5,2.0,38.0,45.25,7.25
https://ghp_your_token_here@github.com/smartpunter/schedule.git,79dd99742dd63573f0267021bfca9b4c61a09f70,20.7466781883762,18.755279759698965,-1.9913984286772362,132.0,140.0,8.0,455.0,479.0,24.0
https://ghp_your_token_here@github.com/TugrulKaraaslan/finansal-analiz-sistemi.git,82a45b037e388f4d322345d21405e8b7f39886b4,40.4192498444514,42.365606861955655,1.9463570175042524,55.0,55.0,0.0,442.6666666666667,451.3333333333333,8.666666666666666
https://ghp_your_token_here@github.com/kkryon/jarvis.git,ac1cc148c6e3108c6f7344764a196cafebbc7c98,70.7920077148413,52.9766719192184,-17.81533579562291,53.0,58.333333333333336,5.333333333333333,246.0,274.3333333333333,28.333333333333332
https://ghp_your_token_here@github.com/TugrulKaraaslan/finansal-analiz-sistemi.git,3814814b69a82d6e2065beb67b6a88350701d61b,63.19671755727281,83.54774213495655,20.351024577683724,9.2,9.2,0.0,46.8,61.8,15.0
https://ghp_your_token_here@github.com/Black-Milk/PageIndex.git,c9934d986f85277a79b230536c0bd148611a49c2,13.674719796436936,18.86062048100741,5.185900684570471,169.5,179.5,10.0,848.5,1215.0,366.5
https://ghp_your_token_here@github.com/obeone/scripts.git,7b9f00343bea2d3a2fc0b20fab170f23aff8c43d,1.091282217075301,0.8474066695820455,-0.24387554749325546,279.0,282.0,3.0,1537.0,1574.0,37.0
https://ghp_your_token_here@github.com/soumendrak/openodia.git,6f0bb58858e035927cbfe0450f757e94d0356c23,79.4119455234673,78.30752632283406,-1.1044192006332212,9.909090909090908,9.909090909090908,0.0,56.09090909090909,78.9090909090909,22.818181818181817
https://ghp_your_token_here@github.com/Ckrest/MythForge.git,c0dd9c10919f9fab76e112bb424cab3ad308c356,34.51829627608001,34.51829627608001,0.0,62.0,62.0,0.0,439.0,439.0,0.0
https://ghp_your_token_here@github.com/kamiyamazgc/text_agent.git,9ae3769793b98f5a20ff62bf8b42d1e7ad3993d8,60.82265426528623,53.43570580746362,-7.386948457822612,18.0,30.0,12.0,100.5,137.0,36.5
https://ghp_your_token_here@github.com/immunizedcarbon/Gemini-Telegram-Bot.git,3e4d0695b0ba2bde8be4a0c24372856cd4712d46,56.84997323127091,56.79589812355425,-0.05407510771665329,28.2,28.2,0.0,143.2,145.8,2.6
https://ghp_your_token_here@github.com/Juan-glitch/MCP-PROJECTT.git,fa996d75c02fe636c233c75151b363c638012f0f,92.99091822121119,88.2533641594283,-4.737554061782881,1.6666666666666667,12.222222222222221,10.555555555555555,11.222222222222221,78.77777777777777,67.55555555555556
https://ghp_your_token_here@github.com/TugrulKaraaslan/finansal-analiz-sistemi.git,937c760792aaad25738b9dd7dd22c38f25f05f5b,64.59617634598807,61.62728862327956,-2.9688877227085135,41.0,41.0,0.0,341.3333333333333,357.6666666666667,16.333333333333332
https://ghp_your_token_here@github.com/aandresalvarez/flujo.git,cfdd315da70f38dcc0c14d3d1f1fa61b2fd9d81a,44.88565272435025,43.87639543125933,-1.009257293090921,44.333333333333336,45.666666666666664,1.3333333333333333,347.6666666666667,325.3333333333333,-22.333333333333332
https://ghp_your_token_here@github.com/mattsq/XTYLearner.git,6a5580619f6f477525ae6ebfb7bc2acf846a1019,43.829005221569275,51.80360988255259,7.9746046609833146,46.333333333333336,46.333333333333336,0.0,272.6666666666667,288.6666666666667,16.0
https://ghp_your_token_here@github.com/ChenxingM/CXProjectManager.git,60811f25992c8d18952b7e1e7144ddade4f77555,38.257619069336485,38.257619069336485,0.0,51.0,51.0,0.0,749.0,749.0,0.0
https://ghp_your_token_here@github.com/oomlout/oomlout_oobb_version_5.git,bf91fc07abc9344cc21620e4c4411242d601c6c9,6.742041917268222,7.450670969994276,0.7086290527260539,199.0,199.0,0.0,1034.0,1207.0,173.0
https://ghp_your_token_here@github.com/basvanopheusden/magic-combat.git,56990b8f8742004df2ae8652d8d413a3cfb0624e,17.62964510840402,17.592208912311634,-0.037436196092386353,147.0,155.0,8.0,412.5,422.5,10.0
https://ghp_your_token_here@github.com/tomatyss/taskter-v1.git,011d0ade547c2ced633705f0638df13380d6c206,69.27539087222787,74.72851121859335,5.4531203463654805,4.0,4.0,0.0,36.0,44.0,8.0
https://ghp_your_token_here@github.com/tl-brcm/siteminder-policy-mcp.git,3a8c91c9b2a4ed5dcb3af9c0cc414cf86af74245,79.20407721143278,73.78846951014773,-5.415607701285037,7.777777777777778,7.777777777777778,0.0,62.44444444444444,74.11111111111111,11.666666666666666
https://ghp_your_token_here@github.com/The-Africa-Channel/Sentence-Segmentation-Aligner.git,e7c43cab73e5160787608517b620c789e92fe056,48.30366677011114,48.30366677011114,0.0,65.0,65.0,0.0,520.0,520.0,0.0
https://ghp_your_token_here@github.com/scottfalconer/boise-trails-ai.git,63d51ab4bd9e3fee82da30ff57c8c67c1623654a,14.499981678913299,13.138141888022934,-1.3618397908903639,139.0,156.5,17.5,755.0,805.0,50.0
https://ghp_your_token_here@github.com/Shaurya-Sethi/transqlate.git,7ff3cdd5c697273ec693708a6dd5f770d0a1cab6,100.0,100.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0
https://ghp_your_token_here@github.com/edoelas/kkgepo.git,d4a80aa9a62059729bd294d762eea4758be0196d,67.54291886893681,53.639782892369674,-13.903135976567135,17.0,21.0,4.0,122.0,117.0,-5.0
https://ghp_your_token_here@github.com/TugrulKaraaslan/finansal-analiz-sistemi.git,b8dc6deac59a930f88415475b71de30673ec0516,61.11853521311138,61.11853521311138,0.0,31.0,31.0,0.0,215.0,215.0,0.0
